feature_1,feature_2,label
-7.421039469386597,-6.743177100605902,0
-3.326244742155171,-2.327350765810195,0
3.684828337020413,6.789622695583006,1
-8.687259197514317,-7.072651321279528,0
7.493200506760566,-3.928171582498077,1
8.462552347358542,-8.116671761292851,1
-5.982743778394757,-3.6678824498502305,0
-6.65102064885825,2.568973373979606,0
7.526377575423961,4.664392766004934,1
-4.007613506252687,-5.761297994559218,0
-3.0805511932766354,5.044824367601313,1
0.7957246251246843,4.7540150043399585,1
3.286925089092552,9.765681418407148,1
0.9489635487746355,5.8456686145788535,1
-1.306110914967224,-0.6775188805694743,0
-9.659451971942277,4.371213275177157,0
-3.5420865806205004,-4.384978363260219,0
0.11336035788039034,-1.174359914019309,0
-6.456968839436503,-7.574595772865516,0
-6.656897585827563,-6.438501113191171,0
-4.199679313668073,-4.189127364810039,0
1.5154102139869643,-6.967506484253367,0
-4.645128054484773,0.7484497970652004,0
-4.557026616848918,9.931170052311721,1
9.59791438243461,7.221341753031428,1
8.77528046314617,7.364818245347902,1
-4.519182508237494,-0.3028826062422034,0
-0.2568580271892529,1.5629315608855094,1
1.5590414387298868,0.29293255719097644,1
-2.0126943825953987,-4.668905963350252,0
2.0249448961868204,4.916033668884619,1
8.350342403729911,-5.256230345131742,1
-1.755728406061209,1.7037480995904417,0
-3.3418756980201962,-9.795260909518856,0
-3.094994768911019,-3.74130414926263,0
-5.61414037032919,-4.036619139078194,0
-8.294187946771261,-2.3003411957925994,0
-1.3635690408972962,-2.6084876760355318,0
-3.1468798160052147,-1.1709491733170339,0
-5.4412365773783815,-0.5778342199450197,0
-4.31458380272052,3.3319965071468616,0
5.700922337900662,6.2102515768277335,1
1.1477273509082089,-4.073148686557522,0
-4.681465279865586,-0.1435354973628904,0
1.4053482845527867,-3.2500770770161314,0
0.17770127555224668,0.1908233693684558,1
-8.640549981396981,-2.1598302932702396,0
1.5396588940312146,-8.086065870020121,0
-5.311021084108649,-9.693524723938097,0
-2.448435397103572,-2.594676136442418,0
7.84898301743976,-3.240151546224861,1
-8.925871719123062,-7.774169786824956,0
-8.068745969791468,-6.562844494885867,0
-4.5029521166261315,-5.655977527731791,0
-4.7333337501765715,-7.918284742026119,0
7.36507679441975,-5.5867097486435195,1
5.73096556146008,7.543164327483385,1
9.043007270847479,-1.8755626384188915,1
-8.742125533072882,9.906870696619546,1
-9.034084959172375,-6.72817498311562,0
2.453581387699817,3.956022860249117,1
-2.6789896334608425,-6.615306553883988,0
-7.965941666290317,1.3124025466688565,0
-9.356488508083798,5.706473618249735,0
-7.122863306951858,1.1630598547927562,0
7.068159629983651,-7.070203961134077,0
-4.807202439564831,-2.0900527034249405,0
-6.98144035928927,-6.318750706245126,0
-4.069293501149107,0.3560194036871849,0
-7.632701932480037,3.177135691601311,0
5.021490180182052,-7.443714214104955,0
-2.2171536588259038,2.998507412476389,1
1.7829557491747945,6.884009085696206,1
-3.2753441581486165,9.82303092623508,1
4.257798570551811,-3.858971818018812,1
4.076303886337358,-4.808028762654342,0
6.409203034134919,5.951987273684317,1
7.233377080949779,-2.5776514356802664,1
-8.68184690771325,-6.890505139842265,0
-0.18587735387128923,7.730396483320185,1
-0.0683534631253746,-8.45015271139612,0
-2.6059653681086576,2.5584639534030007,0
-9.359107349202045,-5.300903563470671,0
-5.870103754735307,1.7009617417391976,0
2.971294941889017,5.994287622587528,1
4.420688458373434,-7.392326077679556,0
-3.000191300760253,-7.727056631684124,0
-0.8623015863381038,-2.4481828828483465,0
3.001288970491192,0.24217269928788632,1
-6.975010708553555,-6.898002487518098,0
-2.1076796769672974,-8.160330263217476,0
-2.9534586273035712,0.230257479890156,0
-1.1707387876196957,-6.198327311866027,0
-7.063919050159415,4.523254650646042,0
-4.3297661937377585,4.537105524735981,1
-1.7568404987343804,7.164077744148223,1
-6.326611063539593,-1.2710357736672648,0
-1.5966853388100795,-1.5684008639285025,0
-5.913027252448224,0.4735840973707397,0
-6.267718039299995,-8.132096862700479,0
-6.919594257333905,0.4685239589821535,0
7.773219936184553,-1.5328465645646006,1
5.918878137277217,-3.3362778181822446,1
-8.512400987837616,-0.1800065429723059,0
9.338857081409017,-3.8643239272126806,1
-7.337339058798098,0.5316948084890321,0
0.8602493391095614,-4.539932483108171,0
5.933465511734584,-9.00851878611434,0
3.1799719780600064,-4.240432749620768,0
-0.21692246827304373,7.9136502722324735,1
4.070278534742542,5.243750231022249,1
2.1814534770672633,3.8843685666663763,1
-0.14847801995076182,-9.61954060050509,0
-7.528949689966247,-8.634379849931813,0
-9.126175502460324,1.0032981736928868,0
8.640721403145402,0.2644842635010587,1
-0.35327042008223053,7.594684521028121,1
1.909492934654489,-4.5052494489612,0
3.90228865717061,-4.13840475753079,0
-4.877114007825432,3.0239317654653224,0
9.89697748150897,-5.45749728515156,1
-9.68976840139202,4.728686572904767,0
4.405298239067646,0.6003998431194457,1
-9.206510346330628,3.593220586295905,0
7.870080025064503,-1.7429798892643547,1
0.15820164390934544,-1.6680010489958654,0
-2.450868535644812,2.4977858376103317,1
-5.193179333560818,-4.771075408070963,0
0.40260732357215545,3.4966476390161425,1
-3.655595316003943,-7.57404799081309,0
6.783018954569712,4.345970760673758,1
-9.232471341101142,-6.216900558296306,0
-8.535113013976705,-9.299446261468724,0
-6.423571126207546,-7.04424394186317,0
7.804564108730364,8.034957376095583,1
8.669120397922839,-0.6324418441176594,1
3.2326544646540682,-5.173469287747492,0
-3.9603062656728287,-1.258958482444621,0
-3.4430371384456677,-3.088456304692402,0
-6.151191951482556,-2.0509248889094795,0
1.3910811691937859,7.194126215878576,1
0.7272372650708441,2.880491705626193,1
-2.4669575087660522,-1.0813848972508904,0
-0.24270002505064525,5.07524142629787,1
7.1676650391333006,-3.9159775071561658,1
3.434563670125513,-5.924425794409471,0
8.236787623656053,-4.567906457830535,1
-3.9005809594526974,-4.971101997016055,0
-4.4192550781562545,-4.059324911276558,0
-1.793525884361987,-4.573995930109249,0
5.05127774695849,-6.17844496158418,0
-8.13983350136801,6.1188612056770815,0
-4.135394100538631,9.790596966665088,1
5.232504660117524,1.0917815793960166,1
-0.19591610766867262,-2.637517965945646,0
-8.535015785620207,4.039088617026733,0
9.11176498488221,1.4642908383925999,1
4.851461945512508,6.93799143688868,1
6.82158908528087,9.310783290127247,1
4.217655202314729,1.7769557736575585,1
-9.557504112969138,4.927095668480666,0
4.599303925497233,-5.433811450434744,0
6.285629159427252,-7.30090784567728,0
-3.0078998322528623,-0.2171873856735207,0
5.170690256557126,7.037022338209578,1
2.4871330383778663,-0.4628206518303539,1
-5.46327736578297,-0.4605260951803931,0
-3.6807382299526186,-8.263306208237864,0
2.7923239455876008,2.269574903848401,1
-1.6850760050579439,-2.841669497976687,0
-3.6052389626909935,9.035111279776913,1
-8.440119937771044,0.49642176011340844,0
-1.6723182905980032,6.934956830767277,1
5.899924547850187,5.972478444941736,1
-4.906509242731558,-3.077609412614173,0
1.4006208398115554,-8.915310331640045,0
-7.251812877830501,-6.5453571104430575,0
-0.03744563223484754,-8.736148950339086,0
3.2396614038657887,5.292455207562135,1
-5.378454963496524,0.9746079349001739,0
-7.80928534106028,-6.920651303935552,0
-9.014357478318358,-7.020028299939836,0
-3.5140723704749295,6.615390715935163,1
-8.516461792345867,2.79880476624702,0
-5.593010637374574,-3.9108103330295485,0
-7.703136882420583,-0.9767229873202581,0
-9.339115026021199,3.4760811047125024,0
-3.186003621391733,-6.408689011885363,0
7.644944742285244,-9.987431069599435,0
9.715761886214548,0.2738661356650258,1
4.813692831658635,-0.2680193308930292,1
9.9156514277322,-6.493218841747974,1
-6.80133471574861,2.474865366220982,0
-7.64588283555677,-7.053178953885551,0
7.4881987348252785,2.034681851831193,1
-6.569525737005105,8.397018203530063,1
6.932046139595599,-8.271484568958503,0
-8.757405376056555,8.803687870155478,1
-0.3452690553561162,-7.622552776088202,0
-9.161101620048658,-2.9416720320305316,0
6.908853905109996,2.7063606567679805,1
-0.8101167043002473,2.1640189905527834,1
2.8731040868669275,4.287775841434197,1
-3.6758629103038203,-5.942279482247392,0
-2.049770373681805,5.33724705089795,1
-3.971490214152455,4.582666099328263,1
-7.63207585693938,1.3432025333836108,0
-3.88680912577078,4.78888014056057,1
-5.327538006576436,-8.879772762681249,0
-4.184665608392086,9.546139020511376,1
8.497089249313671,-6.996585669647857,1
-1.373375362743083,-9.450677313764142,0
4.384775528515284,-0.6996680741523598,1
-5.461750810533732,-9.995211037112167,0
-7.562678684939474,-5.117395472646065,0
-7.744987940594714,-8.399959444772085,0
2.0243361177036547,6.094027092367675,1
-0.8479008950001052,4.864202263193349,1
-3.9904199428313376,-1.802498205684234,0
1.4548853076952266,1.761837421780271,1
9.184320573349915,5.870299001733311,1
-2.4055377291852302,6.32675344483237,1
5.661139807888629,7.3527744787717175,1
7.404818581927476,0.9756003425454534,1
-7.759452524230415,-9.15689892187502,0
1.5507033457681967,-4.457557557548391,0
-8.085543987656692,-1.9814624233143476,0
7.437340733490153,-5.732272588578877,1
-9.70926433019256,-2.6700789302568566,0
9.559339849933018,4.250150336698953,1
4.302571002974414,-1.206801765631166,1
0.7951310815486821,0.8710072877528425,1
-0.9117741467467706,-8.720808809610084,0
2.4928668380771164,1.6006405782542092,1
7.123697370338391,2.757899724334436,1
3.3332881021187593,4.548814282556375,1
-0.33856573901659104,-2.002001266562827,0
-4.180150536976834,7.099257040054738,1
-5.269406024204065,7.123098274753129,1
-9.988108556010975,8.70417185781859,0
-0.34624758547420953,0.47080912893758864,1
8.013552087473027,8.702877309430214,1
-5.615160786789066,-4.376959505717144,0
-0.25434026198145787,-9.739182872743879,0
-3.4915708553182974,-2.8086769293525986,0
5.484625755280192,1.6728863351232626,1
-2.5919762849755816,-7.55162415255014,0
-3.0558420657394674,-9.767764602852928,0
1.6208577698817006,2.2101194527180184,1
5.782919845200967,4.018297171492289,1
-9.948175634637888,1.5690995370697003,0
8.524093751486369,-5.1963399519317965,1
-5.350208377817964,2.4683819720766778,0
-7.642800748394238,9.817120701658528,1
5.645463395621732,-4.271527900767285,1
0.049028416382061124,1.1197834953396288,1
8.737882755171281,2.4401491602230223,1
-8.3854426747608,7.718934352595216,0
-9.043197543807885,5.541591231894811,0
-0.6504104070813952,3.1152176812638217,1
8.849770430832304,-8.438532742974804,1
-8.179514522649091,-3.06732768269542,0
-5.1926492575878,-0.8224580627139346,0
6.730903199898787,-3.3463501347619857,1
-0.1205576483883668,6.23920178174847,1
8.464837899230265,0.6169814286093338,1
-8.459300870877742,-3.410942168443219,0
-5.522901043373947,2.320574715486437,0
8.162905938557305,2.5197956186404014,1
9.098395992638626,-5.643397877045205,1
5.6445957427111395,3.556751232767514,1
7.825943993094221,-0.011450293194045003,1
7.853966827182685,0.49603531960884517,1
-7.543615347680863,5.872061944369815,0
7.728411871468225,-0.6439966437064832,1
-9.619569455051582,6.242610553281516,0
0.7485712923837884,-4.678154981558633,0
4.475946035909757,-1.2705310008828903,1
6.22266415361063,-4.9221219804349925,1
-6.2943429377135285,0.5723167595389,0
8.132499341594873,-2.2859160183785,1
2.5193573664770526,-7.428501292633434,0
9.450812978258433,5.933285187779857,1
2.775184368089594,-4.000426509401766,0
4.1629722498236745,-0.8935333369668896,1
4.631177898819809,6.987856565012748,1
-8.014686341577455,-7.005667369322326,0
-9.943786729825634,6.799608464768248,0
-7.572861427393988,9.680973243673105,1
-2.643587497404802,-2.117420225278332,0
-0.5901336350504582,-7.336203338274425,0
-5.517439002332932,-0.4381634507973615,0
5.398206481180425,0.4810629026808506,1
0.45939835715095256,0.0749977483673181,1
-1.0117371463077252,4.76508005106319,1
-0.924772627529272,2.2842557204845875,1
-0.555552457941177,6.004314081826411,1
-2.7630789143454004,-5.508401048148734,0
3.780110617972346,1.862601982215768,1
-4.579512162516577,8.296189359395221,1
8.669742777575728,-0.4039245513988927,1
8.393979057129965,-4.977700937137815,1
-2.3402935568467953,6.696830506971413,1
5.089584671972837,3.9070080500286224,1
-6.223457947260281,-5.477574262620681,0
-7.108799420813485,-0.9495149189358294,0
-5.868439815699498,8.474954530986444,1
-4.4176038983916595,9.67828673796458,1
-4.106205496404797,-1.7389637373619244,0
1.949564060869033,-6.103347700288291,0
1.922090271941288,8.949742448836012,1
9.801023794400557,6.678263471477106,1
-4.605102044937517,-8.880048389873778,0
-6.095643801362636,-6.26957305623149,0
-1.4480326633186653,-6.282702194939008,0
8.459250394406922,-8.071196087507955,1
-6.293709219029731,7.381688763278188,1
-1.5096690492631595,6.220966032399996,1
-2.54875383066784,-1.1190520335240102,0
-7.813231395033147,4.755042988411075,0
-2.4467160925883817,-6.662056776362371,0
8.200421485990567,9.100160988697553,1
8.522429704037414,-2.4735538415532776,1
4.464533769371952,3.4155854928164864,1
7.245081884040317,1.048790448154861,1
0.2876144916015466,2.447527438668393,1
-3.3224023678547354,-4.096646148669521,0
4.157636228781223,8.939345705859076,1
-5.923377160506922,-0.8268825069471486,0
7.9497070425727365,4.536957937560533,1
-3.14852922548694,-5.184489934422663,0
1.654601891205072,-1.806188719390784,0
8.715258949933865,-6.917623828389365,1
-3.3712962710243843,1.6249140089710323,0
-7.178089369792982,3.6551117609513195,0
2.962741322511963,-7.353812243410429,0
-3.132455903301519,8.790871019032565,1
-7.447905805525339,-1.4546466836558238,0
-4.182252294665392,3.5531090724571808,0
-8.164826381528636,-3.9439555001926436,0
-8.65049902284775,-1.2249237079810005,0
-8.076760388037085,8.364186637052878,1
-2.4121631416989198,4.386765883860317,1
7.819105341428319,-9.327644453363774,0
-7.990594296611164,-2.811399348482329,0
-7.279280460083042,4.090873093425898,0
-6.327152021378078,-4.432835507276747,0
-8.911834523364515,-5.6470536064418315,0
-7.150893289019892,-5.566536008601679,0
9.122597672720115,-2.2110643142410584,1
6.866528910408569,-0.3193969285668956,1
9.867540009072844,-1.3650180481033232,1
7.715967743611515,4.695328193157922,1
-1.7843262776482849,8.271254660021452,1
0.670989996140376,-1.1446003801919566,0
-5.140147375147737,-2.838225065480926,0
0.37109086985623563,-1.377334258370034,0
2.9667930978025723,-9.637917509254002,0
2.825959007489253,3.1289288660168495,1
-4.369460194506867,-2.7996315991067977,0
-1.634898297661353,-2.6679270117945713,0
-3.0652566991081187,-4.449621054229171,0
3.214718570649568,2.464476425498603,1
-5.540403529165756,-9.899865352776215,0
8.967314415012723,-4.7629516339793,1
5.047011577478495,-1.9283114957123217,1
8.357381955979157,6.02670987875274,1
2.010460847917205,4.120199509570755,1
0.7140985880397004,9.22718879263575,1
8.857379865061478,5.322467152697508,1
4.92188058056713,8.20921499606916,1
-1.5293881658029385,5.372568201803247,1
-4.5413054405085695,8.32954598343833,1
3.5426617027377247,9.441667783541988,1
-2.132947586888376,4.179700175604147,1
-1.140655202455072,-7.647243941845354,0
-9.502883317517949,8.918738295463864,0
-4.000246631361472,6.958134841765524,1
-9.370804604288672,6.982896937740573,0
-5.388905656021685,1.666138706233145,0
-1.469803889145485,-6.854537094518937,0
4.952049796272814,-7.446429783951705,0
0.5468242156102896,-3.6405810644721015,0
9.611946775983103,3.5287995990640475,1
-5.56364938608775,6.703223799832358,1
7.525664223604952,-8.379397209932291,0
-6.843287373342692,-7.566363083720608,0
-5.647203091261563,5.041608397023676,0
-1.9329047462293758,-8.694726975588853,0
5.349260331048686,7.457337230181341,1
0.6085844317119538,-6.997126785449012,0
9.699084746094904,4.988671136630005,1
7.978280718832103,-9.69753788463727,0
-5.180397885713712,1.3098338748773042,0
3.897194531758931,1.543521284223985,1
7.333243903382492,-2.4842661065960403,1
3.5609240735989633,6.202503053629812,1
-6.487186147242941,-8.81320617677928,0
4.668141099613441,-5.547164342800272,0
3.796428750687406,-6.409498091825001,0
-1.0165696071757164,-6.6349977319548685,0
4.6142039875141645,-9.506801436747082,0
-7.577302557713557,8.459173043065235,1
2.166203932073415,5.044898554139381,1
-2.1545587229978285,4.0175476878188725,1
-6.84575357531515,6.747691849267312,0
5.103463872577027,9.679508519792535,1
9.168126222487835,-5.65894419452057,1
1.1076909947417928,-5.7563427674313195,0
4.924907926485959,-7.540427249377586,0
-1.1481040353387186,6.544405141901436,1
-7.153707933170049,9.550965886432664,1
6.897444751315792,-3.8378830717286316,1
-2.691778189744676,0.9081259992505863,0
4.261300332869201,1.052258227687524,1
-7.0626470070442675,-1.5590899124982691,0
-1.2979821392451267,4.59023748997792,1
-6.360054978928035,-0.3486444206557131,0
-9.425303919364525,8.502712054495,0
-1.386223982034318,-8.36181515530357,0
-8.49336240875023,8.39463199251345,0
-8.52404618325652,-9.854873965369972,0
-1.3112247824580834,3.2804269023762345,1
-0.19094046371777296,2.8490748625615865,1
3.169552036749593,9.490549488701177,1
2.65608134191082,-5.353067185539575,0
8.32704503062618,4.072579975616264,1
8.678072173473236,0.34970395974558244,1
2.0899716245140727,3.22304624683734,1
-4.3598849025752635,8.7423437548433,1
-0.4005514023286256,-5.134459304997526,0
-5.402895653594824,3.222224159722762,0
-5.639052613889291,-0.7710418373491841,0
2.9379823997179813,-3.072428717289874,0
-7.359281252520018,0.71852411447599,0
3.4857647728911196,-7.044041620774719,0
-2.7001119242220195,2.632576124840213,0
0.6220946216382792,5.378437813899847,1
-4.15650475615712,8.990558854705931,1
-9.442523751611615,1.9439194923311636,0
-8.835096387592747,6.886513115721343,0
4.026786850100002,-5.147566734758109,0
3.1460241573448915,9.596122581975955,1
9.523827877193149,5.271094498622464,1
2.5649161055020393,3.431870586029236,1
-5.710842419977897,-2.4978099789147334,0
9.595828805068688,8.21271146808369,1
-8.951688829079798,-9.81204277779259,0
8.442427321723134,0.10105452191205799,1
-2.3804591062483578,5.709630996555477,1
-8.92833249841112,-6.165153807083101,0
-7.119129399118425,4.741949228857006,0
-7.244530143784653,-1.2229385336234344,0
-0.15951070754154806,-7.433677236066507,0
6.891707695203241,4.955685822435026,1
5.067256568817628,5.301582846451446,1
7.48247865519042,1.139489799299561,1
9.176556636390409,-6.297538042310973,1
-0.5942004305313091,-9.690417704454726,0
1.6194297315485429,-0.019220574628903364,1
4.123874798565533,1.8274568586811402,1
0.9379458298251091,-1.5406268971583987,0
-0.027064949027785445,-5.169564037171666,0
-8.66543188599385,6.041939990230233,0
-8.345470098201336,1.923855517069839,0
-2.565921036471348,5.028295195099977,1
-6.769706306285981,5.348790430135445,0
-8.902811823679526,-5.840595308016154,0
-1.2338095525804587,-5.144496358653157,0
-4.934312602527875,-9.068092395331517,0
-8.320350181841526,-5.050236009213216,0
4.250089549612914,-8.34661267161658,0
3.5306770849729254,-9.454634827219238,0
-7.2552502803097685,-0.29338006919445725,0
4.955762351176876,-9.817592680385985,0
1.6368216657060763,-0.4556194890267804,1
-1.5188550487701455,-3.172755233100453,0
1.5099168196446122,1.256777891096263,1
1.57959338374493,1.1427924238681868,1
-8.992262375417312,0.3113153301252769,0
2.9561466743336844,-2.055053643082399,1
-3.14707164573276,-4.486973045865225,0
-7.861756942117526,-7.278611975256362,0
8.436079578113652,-8.027670064744889,1
-8.25187583008672,9.836589609316771,1
-5.5001532134591535,-6.234869183412314,0
3.374667181535882,4.412905064679782,1
-8.609218322097906,-4.536893639328429,0
1.8240419540139072,8.053130209845023,1
1.2163501729683723,2.5994698361277955,1
-8.485607303701288,3.258180938614858,0
-6.131442279396171,-0.1746209187768848,0
-9.242027860060428,5.604151075091227,0
-7.5130109186985505,5.879902196492505,0
5.057587393361519,-3.5475096573518243,1
5.298156563087019,-5.294478158748122,1
0.3912293995234464,4.925581319780397,1
4.497826599942297,0.14346126294614692,1
2.1791976924681364,-8.283860105254297,0
9.103323981182548,7.430008227718609,1
-2.6824133697453796,-5.362684203059878,0
7.184934550542113,-2.139998701849393,1
8.955315620911652,-4.547443255966252,1
6.792802181618946,-2.8800196505928177,1
-7.450959572708187,7.654067537488391,1
-2.314822806125491,-8.973982914343024,0
5.065145183968745,-3.507012341489948,1
-6.9763449647337055,-2.754025342615578,0
9.539764091564315,3.9765164922445777,1
1.5863398016593262,8.924283588028935,1
-5.648746697774265,9.359151440030168,1
-2.9910180399158843,9.52352497845937,1
8.285277516058173,-7.36205634234417,1
-9.731961962021888,-8.01838144111839,0
-4.245378766529364,9.341874016207068,1
1.3798303676961954,6.46784568690115,1
3.4968801898656388,8.718631501701012,1
4.871688853760627,-7.8558688705927215,0
-1.8662088332615916,-8.290125309813057,0
3.0591594763628045,-4.878885438866214,0
-1.852931373049353,1.7967032600124817,0
-5.818724230383592,-3.1988390501880737,0
8.68827905735738,-8.631619267339845,1
6.0415603887590414,-5.456805194592336,1
6.6871361203310755,4.991278584536525,1
-7.464888449459888,-5.0556872000479665,0
8.349451862093893,-0.31742417608019835,1
-7.108593569749752,6.7604042497337815,0
8.5218663364669,3.977221018973843,1
-7.884680611951332,-2.604124560474732,0
-2.952770055365197,6.161552379995868,1
9.018605627772757,5.650044173782744,1
4.567906704183006,-6.485239661731348,0
9.933944188264189,-0.8299437222421702,1
9.006254895752505,4.638532390468118,1
-7.546345363721634,-9.269838671996757,0
6.229218663009121,6.306888205430493,1
-8.857293607330272,-2.0364915561814545,0
-7.604414356319326,-7.353535929496104,0
1.3649484770711133,-1.819298780537581,0
-9.326928154361552,4.503634099232238,0
-9.969824062773503,-1.8917162968043186,0
-9.549769636740615,9.764385758412235,1
-7.98550366626245,2.9757940611927953,0
3.32130413235744,-4.241047732776632,0
0.8585958742822957,8.09338172061129,1
-0.47487999266784797,-3.43728301961497,0
-6.230191269902347,-1.0359399881787859,0
-1.5798991517611505,-0.11115405847702675,0
1.3072970658089371,-3.7692007741908062,0
-5.664328524897133,9.749011512619823,1
-8.228677220014564,-3.6217852106318915,0
3.866952434947816,6.802134207967562,1
-6.179042122866656,-2.6794764691412336,0
0.4679137263020259,-2.7396522574425175,0
9.511697888524285,4.059940040192096,1
-5.295986573338833,3.6454630797463405,0
-4.7379139803684485,-1.8408242413325162,0
-3.121317106937422,-1.261275833125346,0
-4.220476579800825,3.047638770046312,0
2.467461317048766,-7.95758411295804,0
3.2653073879640733,3.0664209922590118,1
7.271197722747747,5.201707293620643,1
-3.4803649896804316,4.719926937445196,1
-0.8835239806521109,-2.1649809995991447,0
3.9021361542448787,-0.13792905872812788,1
-2.8890436194077473,-9.443015236977558,0
0.8732410315617827,1.2141835571423734,1
-9.787962741741305,4.514800267656172,0
5.13782718558457,1.1859991385087998,1
-4.238850635642429,6.57580941806448,1
-6.438494476472705,-0.3552726532918058,0
9.788494503599608,-9.513948858247756,1
2.168282167811899,3.6368432432035043,1
5.380203075636079,7.702867821590171,1
-9.378188594691636,-4.153777607267582,0
-2.391698619116223,8.540890406700502,1
2.885397951378394,9.576812608031485,1
3.4517007266408335,0.11877319112284823,1
8.6135786837832,-2.886633771822935,1
8.572777859996666,-7.895051337795895,1
9.568281258456558,-1.2416063222925224,1
8.417206402023247,4.183596213290601,1
-7.9221615541602874,-6.201086442404373,0
-9.546437132968073,-4.103609085616309,0
8.182307641015804,-6.986717338398987,1
1.1693608140793756,5.178810913633555,1
8.316038822008391,6.346425399912871,1
-9.887145796436535,0.1485361100622118,0
-1.2542121603486063,-4.747361787093983,0
